understat_game_id,tm_game_id,league,season,home,away,match_confidence
706,2604125,ITA-Serie A,2015-2016,Empoli,Carpi,exact
707,2604130,ITA-Serie A,2015-2016,Napoli,Roma,exact
708,2604127,ITA-Serie A,2015-2016,Juventus,Fiorentina,alias
709,2604128,ITA-Serie A,2015-2016,Lazio,Sampdoria,exact
710,2604135,ITA-Serie A,2015-2016,Bologna,Empoli,exact
711,2604136,ITA-Serie A,2015-2016,Carpi,Juventus,exact
712,2604137,ITA-Serie A,2015-2016,Fiorentina,Chievo,alias
713,2604134,ITA-Serie A,2015-2016,Atalanta,Napoli,exact
714,2604139,ITA-Serie A,2015-2016,Verona,Sassuolo,alias
715,2604141,ITA-Serie A,2015-2016,Roma,Genoa,exact
716,2604142,ITA-Serie A,2015-2016,Sampdoria,Palermo,exact
717,2604143,ITA-Serie A,2015-2016,Torino,Udinese,exact
718,2604138,ITA-Serie A,2015-2016,Frosinone,AC Milan,exact
719,2604140,ITA-Serie A,2015-2016,Inter,Lazio,alias
720,2604146,ITA-Serie A,2015-2016,Genoa,Sampdoria,exact
721,2604153,ITA-Serie A,2015-2016,Udinese,Atalanta,exact
722,2604144,ITA-Serie A,2015-2016,Chievo,Roma,alias
723,2604151,ITA-Serie A,2015-2016,Palermo,Fiorentina,alias
724,2604152,ITA-Serie A,2015-2016,Sassuolo,Frosinone,exact
725,2604147,ITA-Serie A,2015-2016,Juventus,Verona,alias
726,2604148,ITA-Serie A,2015-2016,Lazio,Carpi,exact
727,2604149,ITA-Serie A,2015-2016,AC Milan,Bologna,exact
728,2604145,ITA-Serie A,2015-2016,Empoli,Inter,alias
729,2604150,ITA-Serie A,2015-2016,Napoli,Torino,exact
730,2604156,ITA-Serie A,2015-2016,Carpi,Udinese,exact
731,2604157,ITA-Serie A,2015-2016,Fiorentina,Lazio,alias
732,2604161,ITA-Serie A,2015-2016,Roma,AC Milan,exact
733,2604160,ITA-Serie A,2015-2016,Inter,Sassuolo,alias
734,2604154,ITA-Serie A,2015-2016,Atalanta,Genoa,exact
735,2604155,ITA-Serie A,2015-2016,Bologna,Chievo,alias
736,2604163,ITA-Serie A,2015-2016,Torino,Empoli,exact
737,2604158,ITA-Serie A,2015-2016,Frosinone,Napoli,exact
738,2604159,ITA-Serie A,2015-2016,Verona,Palermo,alias
739,2604162,ITA-Serie A,2015-2016,Sampdoria,Juventus,exact
740,2604168,ITA-Serie A,2015-2016,Atalanta,Inter,alias
741,2604166,ITA-Serie A,2015-2016,Torino,Frosinone,exact
742,2604173,ITA-Serie A,2015-2016,Napoli,Sassuolo,exact
743,2604171,ITA-Serie A,2015-2016,Genoa,Palermo,exact
744,2604170,ITA-Serie A,2015-2016,Bologna,Lazio,exact
745,2604169,ITA-Serie A,2015-2016,Udinese,Juventus,exact
746,2604167,ITA-Serie A,2015-2016,Roma,Verona,alias
747,2604164,ITA-Serie A,2015-2016,Chievo,Empoli,alias
748,2604172,ITA-Serie A,2015-2016,Carpi,Sampdoria,exact
749,2604165,ITA-Serie A,2015-2016,AC Milan,Fiorentina,alias
750,2604132,ITA-Serie A,2015-2016,Sassuolo,Torino,exact
751,2604174,ITA-Serie A,2015-2016,Frosinone,Atalanta,exact
752,2604179,ITA-Serie A,2015-2016,Empoli,AC Milan,exact
753,2604182,ITA-Serie A,2015-2016,Fiorentina,Torino,alias
754,2604180,ITA-Serie A,2015-2016,Sampdoria,Napoli,exact
755,2604176,ITA-Serie A,2015-2016,Inter,Carpi,alias
756,2604175,ITA-Serie A,2015-2016,Sassuolo,Bologna,exact
757,2604178,ITA-Serie A,2015-2016,Verona,Genoa,alias
758,2604177,ITA-Serie A,2015-2016,Lazio,Chievo,alias
759,2604183,ITA-Serie A,2015-2016,Palermo,Udinese,exact
760,2604181,ITA-Serie A,2015-2016,Juventus,Roma,exact
761,2604191,ITA-Serie A,2015-2016,Carpi,Palermo,exact
762,2604193,ITA-Serie A,2015-2016,Atalanta,Sassuolo,exact
763,2604186,ITA-Serie A,2015-2016,Roma,Frosinone,exact
764,2604189,ITA-Serie A,2015-2016,Chievo,Juventus,alias
765,2604190,ITA-Serie A,2015-2016,Udinese,Lazio,exact
766,2604187,ITA-Serie A,2015-2016,Torino,Verona,alias
767,2604184,ITA-Serie A,2015-2016,Napoli,Empoli,exact
768,2604185,ITA-Serie A,2015-2016,Genoa,Fiorentina,alias
769,2604192,ITA-Serie A,2015-2016,Bologna,Sampdoria,exact
770,2604188,ITA-Serie A,2015-2016,AC Milan,Inter,alias
771,2604201,ITA-Serie A,2015-2016,Sassuolo,Roma,exact
772,2604195,ITA-Serie A,2015-2016,Frosinone,Bologna,exact
773,2604196,ITA-Serie A,2015-2016,Fiorentina,Carpi,alias
774,2604197,ITA-Serie A,2015-2016,Inter,Chievo,alias
775,2604198,ITA-Serie A,2015-2016,Juventus,Genoa,exact
776,2604199,ITA-Serie A,2015-2016,Palermo,AC Milan,exact
777,2604200,ITA-Serie A,2015-2016,Lazio,Napoli,exact
778,2604202,ITA-Serie A,2015-2016,Sampdoria,Torino,exact
779,2604203,ITA-Serie A,2015-2016,Empoli,Udinese,exact
780,2604194,ITA-Serie A,2015-2016,Verona,Atalanta,alias
781,2604213,ITA-Serie A,2015-2016,Bologna,Fiorentina,alias
782,2604209,ITA-Serie A,2015-2016,Genoa,Lazio,exact
783,2604207,ITA-Serie A,2015-2016,Verona,Inter,alias
784,2604208,ITA-Serie A,2015-2016,Frosinone,Juventus,exact
785,2604210,ITA-Serie A,2015-2016,Sassuolo,Palermo,exact
786,2604204,ITA-Serie A,2015-2016,Napoli,Carpi,exact
787,2604205,ITA-Serie A,2015-2016,Torino,Chievo,alias
788,2604212,ITA-Serie A,2015-2016,AC Milan,Udinese,exact
789,2604206,ITA-Serie A,2015-2016,Atalanta,Empoli,exact
790,2604211,ITA-Serie A,2015-2016,Roma,Sampdoria,exact
791,2604218,ITA-Serie A,2015-2016,Lazio,Verona,alias
792,2604221,ITA-Serie A,2015-2016,Carpi,Roma,exact
793,2604216,ITA-Serie A,2015-2016,Empoli,Frosinone,exact
794,2604222,ITA-Serie A,2015-2016,Chievo,Sassuolo,alias
795,2604220,ITA-Serie A,2015-2016,Juventus,Napoli,exact
796,2604217,ITA-Serie A,2015-2016,AC Milan,Genoa,exact
797,2604223,ITA-Serie A,2015-2016,Palermo,Torino,exact
798,2604214,ITA-Serie A,2015-2016,Sampdoria,Atalanta,exact
799,2604215,ITA-Serie A,2015-2016,Udinese,Bologna,exact
800,2604219,ITA-Serie A,2015-2016,Fiorentina,Inter,alias
801,2604228,ITA-Serie A,2015-2016,Bologna,Juventus,exact
802,2604225,ITA-Serie A,2015-2016,Verona,Chievo,alias
803,2604232,ITA-Serie A,2015-2016,Inter,Sampdoria,alias
804,2604233,ITA-Serie A,2015-2016,Genoa,Udinese,exact
805,2604226,ITA-Serie A,2015-2016,Sassuolo,Empoli,exact
806,2604227,ITA-Serie A,2015-2016,Atalanta,Fiorentina,alias
807,2604224,ITA-Serie A,2015-2016,Torino,Carpi,exact
808,2604229,ITA-Serie A,2015-2016,Frosinone,Lazio,exact
809,2604231,ITA-Serie A,2015-2016,Roma,Palermo,exact
810,2604230,ITA-Serie A,2015-2016,Napoli,AC Milan,exact
811,2604241,ITA-Serie A,2015-2016,Empoli,Roma,exact
812,2604243,ITA-Serie A,2015-2016,AC Milan,Torino,exact
813,2604235,ITA-Serie A,2015-2016,Palermo,Bologna,exact
814,2604236,ITA-Serie A,2015-2016,Sampdoria,Frosinone,exact
815,2604237,ITA-Serie A,2015-2016,Chievo,Genoa,alias
816,2604238,ITA-Serie A,2015-2016,Udinese,Verona,alias
817,2604234,ITA-Serie A,2015-2016,Carpi,Atalanta,exact
818,2604239,ITA-Serie A,2015-2016,Juventus,Inter,alias
819,2604242,ITA-Serie A,2015-2016,Lazio,Sassuolo,exact
820,2604240,ITA-Serie A,2015-2016,Fiorentina,Napoli,alias
821,2604247,ITA-Serie A,2015-2016,Roma,Fiorentina,alias
822,2604252,ITA-Serie A,2015-2016,Verona,Sampdoria,alias
823,2604245,ITA-Serie A,2015-2016,Napoli,Chievo,alias
824,2604249,ITA-Serie A,2015-2016,Torino,Lazio,exact
825,2604250,ITA-Serie A,2015-2016,Sassuolo,AC Milan,exact
826,2604248,ITA-Serie A,2015-2016,Atalanta,Juventus,exact
827,2604246,ITA-Serie A,2015-2016,Genoa,Empoli,exact
828,2604244,ITA-Serie A,2015-2016,Bologna,Carpi,exact
829,2604253,ITA-Serie A,2015-2016,Frosinone,Udinese,exact
830,2604251,ITA-Serie A,2015-2016,Inter,Palermo,alias
831,2604262,ITA-Serie A,2015-2016,Juventus,Sassuolo,exact
832,2604261,ITA-Serie A,2015-2016,Empoli,Sampdoria,exact
833,2604255,ITA-Serie A,2015-2016,Inter,Bologna,alias
834,2604258,ITA-Serie A,2015-2016,Chievo,AC Milan,alias
835,2604260,ITA-Serie A,2015-2016,Udinese,Roma,exact
836,2604256,ITA-Serie A,2015-2016,Carpi,Frosinone,exact
837,2604257,ITA-Serie A,2015-2016,Fiorentina,Verona,alias
838,2604263,ITA-Serie A,2015-2016,Genoa,Torino,exact
839,2604254,ITA-Serie A,2015-2016,Lazio,Atalanta,exact
840,2604259,ITA-Serie A,2015-2016,Palermo,Napoli,exact
841,2604266,ITA-Serie A,2015-2016,Empoli,Palermo,exact
842,2604272,ITA-Serie A,2015-2016,Roma,Inter,alias
843,2604268,ITA-Serie A,2015-2016,Atalanta,Bologna,exact
844,2604269,ITA-Serie A,2015-2016,Verona,Carpi,alias
845,2604270,ITA-Serie A,2015-2016,Sampdoria,Chievo,alias
846,2604271,ITA-Serie A,2015-2016,Frosinone,Fiorentina,alias
847,2604265,ITA-Serie A,2015-2016,Torino,Juventus,exact
848,2604267,ITA-Serie A,2015-2016,Sassuolo,Udinese,exact
849,2604264,ITA-Serie A,2015-2016,Napoli,Genoa,exact
850,2604273,ITA-Serie A,2015-2016,AC Milan,Lazio,exact
851,2604282,ITA-Serie A,2015-2016,Carpi,Sassuolo,exact
852,2604274,ITA-Serie A,2015-2016,Juventus,Empoli,exact
853,2604278,ITA-Serie A,2015-2016,Udinese,Napoli,exact
854,2604279,ITA-Serie A,2015-2016,Chievo,Palermo,alias
855,2604280,ITA-Serie A,2015-2016,Lazio,Roma,exact
856,2604281,ITA-Serie A,2015-2016,Fiorentina,Sampdoria,alias
857,2604275,ITA-Serie A,2015-2016,Genoa,Frosinone,exact
858,2604277,ITA-Serie A,2015-2016,Atalanta,AC Milan,exact
859,2604283,ITA-Serie A,2015-2016,Inter,Torino,alias
860,2604276,ITA-Serie A,2015-2016,Bologna,Verona,alias
861,2604290,ITA-Serie A,2015-2016,Frosinone,Inter,alias
862,2604288,ITA-Serie A,2015-2016,Sassuolo,Genoa,exact
863,2604286,ITA-Serie A,2015-2016,Chievo,Carpi,alias
864,2604291,ITA-Serie A,2015-2016,AC Milan,Juventus,exact
865,2604287,ITA-Serie A,2015-2016,Empoli,Fiorentina,alias
866,2604289,ITA-Serie A,2015-2016,Napoli,Verona,alias
867,2604284,ITA-Serie A,2015-2016,Torino,Atalanta,exact
868,2604293,ITA-Serie A,2015-2016,Sampdoria,Udinese,exact
869,2604292,ITA-Serie A,2015-2016,Palermo,Lazio,exact
870,2604285,ITA-Serie A,2015-2016,Roma,Bologna,exact
871,2604303,ITA-Serie A,2015-2016,Bologna,Torino,exact
872,2604297,ITA-Serie A,2015-2016,Carpi,Genoa,exact
873,2604299,ITA-Serie A,2015-2016,Inter,Napoli,alias
874,2604301,ITA-Serie A,2015-2016,Atalanta,Roma,exact
875,2604302,ITA-Serie A,2015-2016,Fiorentina,Sassuolo,alias
876,2604300,ITA-Serie A,2015-2016,Juventus,Palermo,exact
877,2604294,ITA-Serie A,2015-2016,Udinese,Chievo,alias
878,2604296,ITA-Serie A,2015-2016,Verona,Frosinone,alias
879,2604295,ITA-Serie A,2015-2016,Lazio,Empoli,exact
880,2604298,ITA-Serie A,2015-2016,Sampdoria,AC Milan,exact
881,2604305,ITA-Serie A,2015-2016,Napoli,Bologna,exact
882,2604312,ITA-Serie A,2015-2016,Sassuolo,Sampdoria,exact
883,2604313,ITA-Serie A,2015-2016,Roma,Torino,exact
884,2604304,ITA-Serie A,2015-2016,Palermo,Atalanta,exact
885,2604307,ITA-Serie A,2015-2016,Udinese,Fiorentina,alias
886,2604308,ITA-Serie A,2015-2016,Chievo,Frosinone,alias
887,2604309,ITA-Serie A,2015-2016,Empoli,Verona,alias
888,2604310,ITA-Serie A,2015-2016,Genoa,Inter,alias
889,2604311,ITA-Serie A,2015-2016,Juventus,Lazio,exact
890,2604306,ITA-Serie A,2015-2016,AC Milan,Carpi,exact
891,2604323,ITA-Serie A,2015-2016,Inter,Udinese,alias
892,2604321,ITA-Serie A,2015-2016,Frosinone,Palermo,exact
893,2604322,ITA-Serie A,2015-2016,Torino,Sassuolo,exact
894,2604318,ITA-Serie A,2015-2016,Sampdoria,Lazio,exact
895,2604316,ITA-Serie A,2015-2016,Bologna,Genoa,exact
896,2604314,ITA-Serie A,2015-2016,Atalanta,Chievo,alias
897,2604317,ITA-Serie A,2015-2016,Fiorentina,Juventus,alias
898,2604320,ITA-Serie A,2015-2016,Roma,Napoli,exact
899,2604319,ITA-Serie A,2015-2016,Verona,AC Milan,alias
900,2604315,ITA-Serie A,2015-2016,Carpi,Empoli,exact
901,2604333,ITA-Serie A,2015-2016,Udinese,Torino,exact
902,2604327,ITA-Serie A,2015-2016,Chievo,Fiorentina,alias
903,2604326,ITA-Serie A,2015-2016,Juventus,Carpi,exact
904,2604332,ITA-Serie A,2015-2016,Palermo,Sampdoria,exact
905,2604325,ITA-Serie A,2015-2016,Empoli,Bologna,exact
906,2604328,ITA-Serie A,2015-2016,AC Milan,Frosinone,exact
907,2604329,ITA-Serie A,2015-2016,Sassuolo,Verona,alias
908,2604330,ITA-Serie A,2015-2016,Lazio,Inter,alias
909,2604331,ITA-Serie A,2015-2016,Genoa,Roma,exact
910,2604324,ITA-Serie A,2015-2016,Napoli,Atalanta,exact
911,2604335,ITA-Serie A,2015-2016,Inter,Empoli,alias
912,2604339,ITA-Serie A,2015-2016,Bologna,AC Milan,exact
913,2604334,ITA-Serie A,2015-2016,Roma,Chievo,alias
914,2604336,ITA-Serie A,2015-2016,Sampdoria,Genoa,exact
915,2604341,ITA-Serie A,2015-2016,Fiorentina,Palermo,alias
916,2604342,ITA-Serie A,2015-2016,Frosinone,Sassuolo,exact
917,2604343,ITA-Serie A,2015-2016,Atalanta,Udinese,exact
918,2604338,ITA-Serie A,2015-2016,Carpi,Lazio,exact
919,2604340,ITA-Serie A,2015-2016,Torino,Napoli,exact
920,2604337,ITA-Serie A,2015-2016,Verona,Juventus,alias
921,2604352,ITA-Serie A,2015-2016,Juventus,Sampdoria,exact
922,2604350,ITA-Serie A,2015-2016,Sassuolo,Inter,alias
923,2604351,ITA-Serie A,2015-2016,AC Milan,Roma,exact
924,2604348,ITA-Serie A,2015-2016,Napoli,Frosinone,exact
925,2604353,ITA-Serie A,2015-2016,Empoli,Torino,exact
926,2604344,ITA-Serie A,2015-2016,Genoa,Atalanta,exact
927,2604345,ITA-Serie A,2015-2016,Chievo,Bologna,alias
928,2604346,ITA-Serie A,2015-2016,Udinese,Carpi,exact
929,2604347,ITA-Serie A,2015-2016,Lazio,Fiorentina,alias
930,2604349,ITA-Serie A,2015-2016,Palermo,Verona,alias
931,2725480,ITA-Serie A,2016-2017,Roma,Udinese,exact
932,2725476,ITA-Serie A,2016-2017,Juventus,Fiorentina,alias
933,2725477,ITA-Serie A,2016-2017,AC Milan,Torino,exact
934,2725478,ITA-Serie A,2016-2017,Palermo,Sassuolo,exact
935,2725479,ITA-Serie A,2016-2017,Pescara,Napoli,alias
936,2725471,ITA-Serie A,2016-2017,Atalanta,Lazio,exact
937,2725472,ITA-Serie A,2016-2017,Bologna,Crotone,exact
938,2725473,ITA-Serie A,2016-2017,Chievo,Inter,alias
939,2725474,ITA-Serie A,2016-2017,Empoli,Sampdoria,exact
940,2725475,ITA-Serie A,2016-2017,Genoa,Cagliari,exact
941,2725485,ITA-Serie A,2016-2017,Lazio,Juventus,exact
942,2725486,ITA-Serie A,2016-2017,Napoli,AC Milan,exact
943,2725484,ITA-Serie A,2016-2017,Inter,Palermo,alias
944,2725487,ITA-Serie A,2016-2017,Sampdoria,Atalanta,exact
945,2725488,ITA-Serie A,2016-2017,Sassuolo,Pescara,alias
946,2725489,ITA-Serie A,2016-2017,Torino,Bologna,exact
947,2725490,ITA-Serie A,2016-2017,Udinese,Empoli,exact
948,2725481,ITA-Serie A,2016-2017,Cagliari,Roma,exact
949,2725482,ITA-Serie A,2016-2017,Crotone,Genoa,exact
950,2725483,ITA-Serie A,2016-2017,Fiorentina,Chievo,alias
951,2725496,ITA-Serie A,2016-2017,Juventus,Sassuolo,exact
952,2725498,ITA-Serie A,2016-2017,Palermo,Napoli,exact
953,2725492,ITA-Serie A,2016-2017,Bologna,Cagliari,exact
954,2725493,ITA-Serie A,2016-2017,Chievo,Lazio,alias
955,2725497,ITA-Serie A,2016-2017,AC Milan,Udinese,exact
956,2725500,ITA-Serie A,2016-2017,Roma,Sampdoria,exact
957,2725491,ITA-Serie A,2016-2017,Atalanta,Torino,exact
958,2725499,ITA-Serie A,2016-2017,Pescara,Inter,alias
959,2725494,ITA-Serie A,2016-2017,Empoli,Crotone,exact
960,2726509,ITA-Serie A,2016-2017,Sampdoria,AC Milan,exact
961,2726507,ITA-Serie A,2016-2017,Lazio,Pescara,alias
962,2726508,ITA-Serie A,2016-2017,Napoli,Bologna,exact
963,2726512,ITA-Serie A,2016-2017,Udinese,Chievo,alias
964,2726510,ITA-Serie A,2016-2017,Sassuolo,Genoa,exact
965,2726511,ITA-Serie A,2016-2017,Torino,Empoli,exact
966,2726503,ITA-Serie A,2016-2017,Cagliari,Atalanta,exact
967,2726504,ITA-Serie A,2016-2017,Crotone,Palermo,exact
968,2726506,ITA-Serie A,2016-2017,Inter,Juventus,alias
969,2726505,ITA-Serie A,2016-2017,Fiorentina,Roma,alias
970,2726519,ITA-Serie A,2016-2017,AC Milan,Lazio,exact
971,2726514,ITA-Serie A,2016-2017,Bologna,Sampdoria,exact
972,2726515,ITA-Serie A,2016-2017,Chievo,Sassuolo,alias
973,2726516,ITA-Serie A,2016-2017,Empoli,Inter,alias
974,2726517,ITA-Serie A,2016-2017,Genoa,Napoli,exact
975,2726518,ITA-Serie A,2016-2017,Juventus,Cagliari,exact
976,2726520,ITA-Serie A,2016-2017,Pescara,Torino,alias
977,2726521,ITA-Serie A,2016-2017,Roma,Crotone,exact
978,2726522,ITA-Serie A,2016-2017,Udinese,Fiorentina,alias
979,2726513,ITA-Serie A,2016-2017,Atalanta,Palermo,exact
980,2726530,ITA-Serie A,2016-2017,Palermo,Juventus,exact
981,2726529,ITA-Serie A,2016-2017,Napoli,Chievo,alias
982,2726532,ITA-Serie A,2016-2017,Torino,Roma,exact
983,2726531,ITA-Serie A,2016-2017,Sassuolo,Udinese,exact
984,2726526,ITA-Serie A,2016-2017,Genoa,Pescara,alias
985,2726527,ITA-Serie A,2016-2017,Inter,Bologna,alias
986,2726528,ITA-Serie A,2016-2017,Lazio,Empoli,exact
987,2726525,ITA-Serie A,2016-2017,Fiorentina,AC Milan,alias
988,2726524,ITA-Serie A,2016-2017,Crotone,Atalanta,exact
989,2726523,ITA-Serie A,2016-2017,Cagliari,Sampdoria,exact
990,2726538,ITA-Serie A,2016-2017,Pescara,Chievo,alias
991,2726542,ITA-Serie A,2016-2017,Udinese,Lazio,exact
992,2726536,ITA-Serie A,2016-2017,Empoli,Juventus,exact
993,2726540,ITA-Serie A,2016-2017,Sampdoria,Palermo,exact
994,2726533,ITA-Serie A,2016-2017,Atalanta,Napoli,exact
995,2726534,ITA-Serie A,2016-2017,Bologna,Genoa,exact
996,2726535,ITA-Serie A,2016-2017,Cagliari,Crotone,exact
997,2726541,ITA-Serie A,2016-2017,Torino,Fiorentina,alias
998,2726537,ITA-Serie A,2016-2017,AC Milan,Sassuolo,exact
999,2726539,ITA-Serie A,2016-2017,Roma,Inter,alias
1000,2726549,ITA-Serie A,2016-2017,Napoli,Roma,exact
1001,2726551,ITA-Serie A,2016-2017,Pescara,Sampdoria,alias
1002,2726547,ITA-Serie A,2016-2017,Juventus,Udinese,exact
1003,2726544,ITA-Serie A,2016-2017,Fiorentina,Atalanta,alias
1004,2726545,ITA-Serie A,2016-2017,Genoa,Empoli,exact
1005,2726546,ITA-Serie A,2016-2017,Inter,Cagliari,alias
1006,2726548,ITA-Serie A,2016-2017,Lazio,Bologna,exact
1007,2726552,ITA-Serie A,2016-2017,Sassuolo,Crotone,exact
1008,2726543,ITA-Serie A,2016-2017,Chievo,AC Milan,alias
1009,2726550,ITA-Serie A,2016-2017,Palermo,Torino,exact
1010,2726560,ITA-Serie A,2016-2017,Sampdoria,Genoa,exact
1011,2726558,ITA-Serie A,2016-2017,AC Milan,Juventus,exact
1012,2726562,ITA-Serie A,2016-2017,Udinese,Pescara,alias
1013,2726561,ITA-Serie A,2016-2017,Torino,Lazio,exact
1014,2726555,ITA-Serie A,2016-2017,Cagliari,Fiorentina,alias
1015,2726556,ITA-Serie A,2016-2017,Crotone,Napoli,exact
1016,2726557,ITA-Serie A,2016-2017,Empoli,Chievo,alias
1017,2726553,ITA-Serie A,2016-2017,Atalanta,Inter,alias
1018,2726554,ITA-Serie A,2016-2017,Bologna,Sassuolo,exact
1019,2726559,ITA-Serie A,2016-2017,Roma,Palermo,exact
1020,2726565,ITA-Serie A,2016-2017,Genoa,AC Milan,exact
3281,2726566,ITA-Serie A,2016-2017,Inter,Torino,alias
3282,2726567,ITA-Serie A,2016-2017,Juventus,Sampdoria,exact
3283,2726568,ITA-Serie A,2016-2017,Lazio,Cagliari,exact
3284,2726569,ITA-Serie A,2016-2017,Napoli,Empoli,exact
3285,2726563,ITA-Serie A,2016-2017,Chievo,Bologna,alias
3286,2726564,ITA-Serie A,2016-2017,Fiorentina,Crotone,alias
3287,2726571,ITA-Serie A,2016-2017,Pescara,Atalanta,alias
3288,2726572,ITA-Serie A,2016-2017,Sassuolo,Roma,exact
3289,2726570,ITA-Serie A,2016-2017,Palermo,Udinese,exact
3290,2726574,ITA-Serie A,2016-2017,Bologna,Fiorentina,alias
3291,2726578,ITA-Serie A,2016-2017,Juventus,Napoli,exact
3292,2726573,ITA-Serie A,2016-2017,Atalanta,Genoa,exact
3293,2726579,ITA-Serie A,2016-2017,Lazio,Sassuolo,exact
3294,2726580,ITA-Serie A,2016-2017,AC Milan,Pescara,alias
3295,2726576,ITA-Serie A,2016-2017,Crotone,Chievo,alias
3296,2726577,ITA-Serie A,2016-2017,Empoli,Roma,exact
3297,2726581,ITA-Serie A,2016-2017,Sampdoria,Inter,alias
3298,2726582,ITA-Serie A,2016-2017,Udinese,Torino,exact
2745,2726575,ITA-Serie A,2016-2017,Cagliari,Palermo,exact
2746,2726592,ITA-Serie A,2016-2017,Torino,Cagliari,exact
2747,2726587,ITA-Serie A,2016-2017,Napoli,Lazio,exact
2748,2726589,ITA-Serie A,2016-2017,Pescara,Empoli,alias
2749,2726588,ITA-Serie A,2016-2017,Palermo,AC Milan,exact
2750,2726583,ITA-Serie A,2016-2017,Chievo,Juventus,alias
2751,2726585,ITA-Serie A,2016-2017,Genoa,Udinese,exact
2752,2726591,ITA-Serie A,2016-2017,Sassuolo,Atalanta,exact
2753,2726586,ITA-Serie A,2016-2017,Inter,Crotone,alias
2754,2726584,ITA-Serie A,2016-2017,Fiorentina,Sampdoria,alias
2755,2726590,ITA-Serie A,2016-2017,Roma,Bologna,exact
2756,2726595,ITA-Serie A,2016-2017,Chievo,Cagliari,alias
2757,2726602,ITA-Serie A,2016-2017,Udinese,Napoli,exact
2758,2726598,ITA-Serie A,2016-2017,Juventus,Pescara,alias
2759,2726601,ITA-Serie A,2016-2017,Sampdoria,Sassuolo,exact
2760,2726599,ITA-Serie A,2016-2017,Lazio,Genoa,exact
2761,2726596,ITA-Serie A,2016-2017,Crotone,Torino,exact
2762,2726597,ITA-Serie A,2016-2017,Empoli,Fiorentina,alias
2763,2726593,ITA-Serie A,2016-2017,Atalanta,Roma,exact
2764,2726594,ITA-Serie A,2016-2017,Bologna,Palermo,exact
2765,2726600,ITA-Serie A,2016-2017,AC Milan,Inter,alias
2766,2726612,ITA-Serie A,2016-2017,Torino,Chievo,alias
2767,2726606,ITA-Serie A,2016-2017,Empoli,AC Milan,exact
2768,2726610,ITA-Serie A,2016-2017,Palermo,Lazio,exact
2769,2726604,ITA-Serie A,2016-2017,Cagliari,Udinese,exact
2770,2726605,ITA-Serie A,2016-2017,Crotone,Sampdoria,exact
2771,2726607,ITA-Serie A,2016-2017,Genoa,Juventus,exact
2772,2726603,ITA-Serie A,2016-2017,Bologna,Atalanta,exact
2773,2726611,ITA-Serie A,2016-2017,Roma,Pescara,alias
2774,2726609,ITA-Serie A,2016-2017,Napoli,Sassuolo,exact
2775,2726608,ITA-Serie A,2016-2017,Inter,Fiorentina,alias
3066,2726618,ITA-Serie A,2016-2017,Napoli,Inter,alias
3067,2726615,ITA-Serie A,2016-2017,Juventus,Atalanta,exact
3068,2726617,ITA-Serie A,2016-2017,AC Milan,Crotone,exact
3069,2726616,ITA-Serie A,2016-2017,Lazio,Roma,exact
3070,2726619,ITA-Serie A,2016-2017,Pescara,Cagliari,alias
3071,2726620,ITA-Serie A,2016-2017,Sampdoria,Torino,exact
3072,2726621,ITA-Serie A,2016-2017,Sassuolo,Empoli,exact
3073,2726614,ITA-Serie A,2016-2017,Fiorentina,Palermo,alias
3074,2726613,ITA-Serie A,2016-2017,Chievo,Genoa,alias
3075,2726622,ITA-Serie A,2016-2017,Udinese,Bologna,exact
3076,2726626,ITA-Serie A,2016-2017,Crotone,Pescara,alias
3077,2726631,ITA-Serie A,2016-2017,Sampdoria,Lazio,exact
3078,2726625,ITA-Serie A,2016-2017,Cagliari,Napoli,exact
3079,2726632,ITA-Serie A,2016-2017,Torino,Juventus,exact
3080,2726629,ITA-Serie A,2016-2017,Palermo,Chievo,alias
3081,2726623,ITA-Serie A,2016-2017,Atalanta,Udinese,exact
3082,2726624,ITA-Serie A,2016-2017,Bologna,Empoli,exact
3083,2726628,ITA-Serie A,2016-2017,Inter,Genoa,alias
3084,2726627,ITA-Serie A,2016-2017,Fiorentina,Sassuolo,alias
3085,2726630,ITA-Serie A,2016-2017,Roma,AC Milan,exact
3086,2806748,ITA-Serie A,2016-2017,Genoa,Fiorentina,alias
3087,2726634,ITA-Serie A,2016-2017,Empoli,Cagliari,exact
3088,2726638,ITA-Serie A,2016-2017,AC Milan,Atalanta,exact
3089,2726636,ITA-Serie A,2016-2017,Juventus,Roma,exact
3092,2726639,ITA-Serie A,2016-2017,Napoli,Torino,exact
3090,2726641,ITA-Serie A,2016-2017,Sassuolo,Inter,alias
3091,2726642,ITA-Serie A,2016-2017,Udinese,Crotone,exact
3093,2726640,ITA-Serie A,2016-2017,Pescara,Bologna,alias
3094,2726633,ITA-Serie A,2016-2017,Chievo,Sampdoria,alias
3095,2726637,ITA-Serie A,2016-2017,Lazio,Fiorentina,alias
3096,2726635,ITA-Serie A,2016-2017,Genoa,Palermo,exact
3097,2726643,ITA-Serie A,2016-2017,Atalanta,Empoli,exact
3098,2726648,ITA-Serie A,2016-2017,Inter,Lazio,alias
3100,2726650,ITA-Serie A,2016-2017,Roma,Chievo,alias
3101,2726651,ITA-Serie A,2016-2017,Sampdoria,Udinese,exact
3102,2726652,ITA-Serie A,2016-2017,Torino,Genoa,exact
3099,2726649,ITA-Serie A,2016-2017,Palermo,Pescara,alias
